trade_date,stock,open,close,cash,shares,market_value,total_equity,ma_short,ma_long,rsi,volume,volume_ma,pullback_ok,pullback_score,pullback_labels,intraday_confirmed,intraday_score,intraday_labels,intraday_rebound_from_low,intraday_close_in_range,intraday_hold_from_low,executed_action,executed_reason,next_signal,next_signal_reason
20240417,510300.SH,3.296,3.342,100000.0,0,0.0,100000.0,3.3008,3.3216,57.2115,9964664,8578557.4,False,1,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240418,510300.SH,3.333,3.348,100000.0,0,0.0,100000.0,3.3138,3.3211,66.4894,9302193,9360764.2,False,1,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240419,510300.SH,3.334,3.32,100000.0,0,0.0,100000.0,3.3268,3.319,58.6854,6442757,9168289.8,False,2,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240422,510300.SH,3.319,3.313,100000.0,0,0.0,100000.0,3.3238,3.3168,65.1042,7251824,8418747.2,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240423,510300.SH,3.313,3.288,100000.0,0,0.0,100000.0,3.3222,3.3148,36.1111,9428474,8477982.4,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240424,510300.SH,3.294,3.302,100000.0,0,0.0,100000.0,3.3142,3.3144,52.381,5942319,7673513.4,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240425,510300.SH,3.292,3.312,100000.0,0,0.0,100000.0,3.307,3.314,33.3333,6647552,7142585.2,False,2,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240426,510300.SH,3.313,3.362,100000.0,0,0.0,100000.0,3.3154,3.318,55.2239,13743140,8602661.8,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240429,510300.SH,3.366,3.405,100000.0,0,0.0,100000.0,3.3338,3.3233,78.5235,15303224,10212941.8,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240430,510300.SH,3.404,3.387,100000.0,0,0.0,100000.0,3.3536,3.3269,73.125,8231090,9973465.0,False,1,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240506,510300.SH,3.429,3.437,100000.0,0,0.0,100000.0,3.3806,3.3301,90.2703,13090611,11403123.4,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240507,510300.SH,3.434,3.439,100000.0,0,0.0,100000.0,3.406,3.334,89.5954,6860184,11445649.8,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240508,510300.SH,3.432,3.41,100000.0,0,0.0,100000.0,3.4156,3.3371,75.5208,6387759,9974573.6,False,2,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240509,510300.SH,3.409,3.445,100000.0,0,0.0,100000.0,3.4236,3.3435,73.4463,6502023,8214333.4,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240510,510300.SH,3.452,3.447,100000.0,0,0.0,100000.0,3.4356,3.3502,65.4412,8650954,8298306.2,False,1,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240513,510300.SH,3.426,3.444,100000.0,0,0.0,100000.0,3.437,3.3581,73.5537,7411594,7162502.8,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240514,510300.SH,3.444,3.438,100000.0,0,0.0,100000.0,3.4368,3.3659,50.6494,5876668,6965799.6,False,2,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240515,510300.SH,3.436,3.412,100000.0,0,0.0,100000.0,3.4372,3.3738,36.6337,8559463,7400140.4,False,3,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240516,510300.SH,3.419,3.424,100000.0,0,0.0,100000.0,3.433,3.3785,58.3333,10511975,8202130.8,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240517,510300.SH,3.424,3.465,100000.0,0,0.0,100000.0,3.4366,3.387,61.1111,9320469,8336033.8,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240520,510300.SH,3.471,3.473,100000.0,0,0.0,100000.0,3.4424,3.3935,63.5417,9365359,8726786.8,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240521,510300.SH,3.468,3.461,100000.0,0,0.0,100000.0,3.447,3.3992,58.0952,4969839,8545421.0,False,1,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240522,510300.SH,3.459,3.469,100000.0,0,0.0,100000.0,3.4584,3.4067,64.486,6766846,8186897.6,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240523,510300.SH,3.46,3.432,100000.0,0,0.0,100000.0,3.46,3.4126,58.4746,6988061,7482114.8,False,3,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240524,510300.SH,3.421,3.391,100000.0,0,0.0,100000.0,3.4452,3.4178,38.7755,8412742,7300569.4,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240527,510300.SH,3.394,3.421,100000.0,0,0.0,100000.0,3.4348,3.4237,33.8235,6696225,6766742.6,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240528,510300.SH,3.42,3.398,100000.0,0,0.0,100000.0,3.4222,3.428,25.1656,5317532,6836281.2,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240529,510300.SH,3.397,3.399,100000.0,0,0.0,100000.0,3.4082,3.4299,27.8571,6152451,6713402.2,False,3,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240530,510300.SH,3.392,3.385,100000.0,0,0.0,100000.0,3.3988,3.4288,21.2329,7779253,6871640.6,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240531,510300.SH,3.391,3.371,100000.0,0,0.0,100000.0,3.3948,3.4281,25.2033,7232183,6635528.8,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240603,510300.SH,3.369,3.376,100000.0,0,0.0,100000.0,3.3858,3.425,41.3793,7075116,6711307.0,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240604,510300.SH,3.374,3.401,100000.0,0,0.0,100000.0,3.3864,3.4231,37.8049,6817379,7011276.4,False,1,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240605,510300.SH,3.402,3.388,100000.0,0,0.0,100000.0,3.3842,3.422,43.0556,5839394,6948665.0,False,2,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240606,510300.SH,3.395,3.388,100000.0,0,0.0,100000.0,3.3848,3.4191,42.2535,10266993,7446213.0,False,2,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240607,510300.SH,3.391,3.365,100000.0,0,0.0,100000.0,3.3836,3.415,37.5,10281271,8056030.6,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 无30m信号数据
20240611,510300.SH,3.356,3.34,100000.0,0,0.0,100000.0,3.3764,3.4099,32.967,8799170,8400841.4,False,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 疑似已进入大级别破位,False,0,无30m信号数据,,,,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 疑似已进入大级别破位 | 无30m信号数据
